타자,도루RAA,도루 성공,도루 실패,상대,도루,도실,도실%,도루기회,도루시도%,SPD,도루 성공 여부
손아섭,2.72,20,3,한화,54,27,33.3,1334,6.1,5.9,도루
손아섭,2.72,20,3,한화,54,27,33.3,1334,6.1,5.9,실패
손아섭,2.72,20,3,한화,54,27,33.3,1334,6.1,5.9,도루
손아섭,2.72,20,3,한화,54,27,33.3,1334,6.1,5.9,도루
손아섭,2.72,20,3,한화,54,27,33.3,1334,6.1,5.9,실패
손주인,0.67,3,0,KIA,72,24,25,1375,7,2.7,도루
손주인,0.67,3,0,KIA,72,24,25,1375,7,2.7,실패
손주인,0.67,3,0,kt,69,27,28.1,1501,6.4,2.7,실패
손주인,0.67,3,0,NC,40,22,35.5,1006,6.2,2.7,도루
손주인,0.67,3,0,넥센,34,14,29.2,919,5.2,2.7,도루
손주인,0.67,3,0,롯데,41,24,36.9,916,7.1,2.7,도루
손주인,0.67,3,0,롯데,41,24,36.9,916,7.1,2.7,실패
손주인,0.67,3,0,삼성,64,27,29.7,1350,6.7,2.7,도루
손주인,0.67,3,0,삼성,64,27,29.7,1350,6.7,2.7,도루
손주인,0.67,3,0,삼성,64,27,29.7,1350,6.7,2.7,실패
안치홍,0.67,5,1,LG,80,34,29.8,1603,7.1,3.7,도루
양의지,1.37,6,0,NC,40,22,35.5,1006,6.2,3.9,도루
양의지,1.37,6,0,NC,40,22,35.5,1006,6.2,3.9,도루
양의지,1.37,6,0,한화,54,27,33.3,1334,6.1,3.9,도루
유재신,0.82,4,0,KIA,72,24,25,1375,7,8,실패
유재신,0.82,4,0,KIA,72,24,25,1375,7,8,도루
유재신,0.82,4,0,KIA,72,24,25,1375,7,8,실패
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,8,실패
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,8,도루
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,8,실패
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,8,실패
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,8,도루
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,8,도루
유재신,0.82,4,0,kt,69,27,28.1,1501,6.4,8,실패
유재신,0.82,4,0,LG,80,34,29.8,1603,7.1,8,도루
유재신,0.82,4,0,LG,80,34,29.8,1603,7.1,8,도루
유재신,0.82,4,0,LG,80,34,29.8,1603,7.1,8,도루
유재신,0.82,4,0,SK,74,27,26.7,1282,7.9,8,실패
유재신,0.82,4,0,SK,74,27,26.7,1282,7.9,8,도루
유재신,0.82,4,0,롯데,41,24,36.9,916,7.1,8,실패
유재신,0.82,4,0,롯데,41,24,36.9,916,7.1,8,도루
유재신,0.82,4,0,롯데,41,24,36.9,916,7.1,8,도루
유재신,0.82,4,0,삼성,64,27,29.7,1350,6.7,8,도루
유재신,0.82,4,0,삼성,64,27,29.7,1350,6.7,8,도루
유재신,0.82,4,0,삼성,64,27,29.7,1350,6.7,8,도루
유재신,0.82,4,0,한화,54,27,33.3,1334,6.1,8,도루
유재신,0.82,4,0,한화,54,27,33.3,1334,6.1,8,도루
이용규,0.8,30,11,KIA,72,24,25,1375,7,5.3,실패
이용규,0.8,30,11,KIA,72,24,25,1375,7,5.3,도루
이용규,0.8,30,11,KIA,72,24,25,1375,7,5.3,도루
이용규,0.8,30,11,KIA,72,24,25,1375,7,5.3,도루
이용규,0.8,30,11,KIA,72,24,25,1375,7,5.3,도루
이용규,0.8,30,11,KIA,72,24,25,1375,7,5.3,도루
이용규,0.8,30,11,KIA,72,24,25,1375,7,5.3,도루
이용규,0.8,30,11,KIA,72,24,25,1375,7,5.3,실패
이용규,0.8,30,11,kt,69,27,28.1,1501,6.4,5.3,도루
이용규,0.8,30,11,kt,69,27,28.1,1501,6.4,5.3,도루
이용규,0.8,30,11,kt,69,27,28.1,1501,6.4,5.3,도루
이용규,0.8,30,11,LG,80,34,29.8,1603,7.1,5.3,도루
이용규,0.8,30,11,LG,80,34,29.8,1603,7.1,5.3,도루
이용규,0.8,30,11,NC,40,22,35.5,1006,6.2,5.3,도루
이용규,0.8,30,11,NC,40,22,35.5,1006,6.2,5.3,도루
이용규,0.8,30,11,NC,40,22,35.5,1006,6.2,5.3,실패
이용규,0.8,30,11,SK,74,27,26.7,1282,7.9,5.3,실패
이용규,0.8,30,11,SK,74,27,26.7,1282,7.9,5.3,도루
이용규,0.8,30,11,SK,74,27,26.7,1282,7.9,5.3,실패
이용규,0.8,30,11,SK,74,27,26.7,1282,7.9,5.3,실패
이용규,0.8,30,11,SK,74,27,26.7,1282,7.9,5.3,도루
이용규,0.8,30,11,넥센,34,14,29.2,919,5.2,5.3,실패
이용규,0.8,30,11,넥센,34,14,29.2,919,5.2,5.3,실패
이용규,0.8,30,11,넥센,34,14,29.2,919,5.2,5.3,실패
이용규,0.8,30,11,넥센,34,14,29.2,919,5.2,5.3,실패
이용규,0.8,30,11,넥센,34,14,29.2,919,5.2,5.3,도루
이용규,0.8,30,11,넥센,34,14,29.2,919,5.2,5.3,실패
이용규,0.8,30,11,두산,49,33,40.2,1322,6.2,5.3,도루
이용규,0.8,30,11,롯데,41,24,36.9,916,7.1,5.3,도루
이용규,0.8,30,11,롯데,41,24,36.9,916,7.1,5.3,도루
이용규,0.8,30,11,롯데,41,24,36.9,916,7.1,5.3,도루
이용규,0.8,30,11,삼성,64,27,29.7,1350,6.7,5.3,도루
이용규,0.8,30,11,삼성,64,27,29.7,1350,6.7,5.3,실패
이용규,0.8,30,11,삼성,64,27,29.7,1350,6.7,5.3,도루
임병욱,1.83,16,3,KIA,72,24,25,1375,7,6.7,도루
임병욱,1.83,16,3,KIA,72,24,25,1375,7,6.7,실패
임병욱,1.83,16,3,KIA,72,24,25,1375,7,6.7,도루
임병욱,1.83,16,3,KIA,72,24,25,1375,7,6.7,도루
임병욱,1.83,16,3,KIA,72,24,25,1375,7,6.7,도루
임병욱,1.83,16,3,KIA,72,24,25,1375,7,6.7,도루
임병욱,1.83,16,3,kt,69,27,28.1,1501,6.4,6.7,도루
임병욱,1.83,16,3,kt,69,27,28.1,1501,6.4,6.7,도루
임병욱,1.83,16,3,LG,80,34,29.8,1603,7.1,6.7,도루
임병욱,1.83,16,3,LG,80,34,29.8,1603,7.1,6.7,실패
임병욱,1.83,16,3,NC,40,22,35.5,1006,6.2,6.7,도루
임병욱,1.83,16,3,NC,40,22,35.5,1006,6.2,6.7,실패
임병욱,1.83,16,3,SK,74,27,26.7,1282,7.9,6.7,도루
임병욱,1.83,16,3,SK,74,27,26.7,1282,7.9,6.7,도루
임병욱,1.83,16,3,SK,74,27,26.7,1282,7.9,6.7,실패
임병욱,1.83,16,3,두산,49,33,40.2,1322,6.2,6.7,실패
임병욱,1.83,16,3,두산,49,33,40.2,1322,6.2,6.7,도루
임병욱,1.83,16,3,두산,49,33,40.2,1322,6.2,6.7,도루
임병욱,1.83,16,3,삼성,64,27,29.7,1350,6.7,6.7,도루
임병욱,1.83,16,3,삼성,64,27,29.7,1350,6.7,6.7,실패
임병욱,1.83,16,3,한화,54,27,33.3,1334,6.1,6.7,실패
임병욱,1.83,16,3,한화,54,27,33.3,1334,6.1,6.7,도루
임병욱,1.83,16,3,한화,54,27,33.3,1334,6.1,6.7,도루
임병욱,1.83,16,3,한화,54,27,33.3,1334,6.1,6.7,도루
정주현,2.22,18,3,KIA,72,24,25,1375,7,6,도루
정주현,2.22,18,3,KIA,72,24,25,1375,7,6,도루
정주현,2.22,18,3,KIA,72,24,25,1375,7,6,도루
정주현,2.22,18,3,kt,69,27,28.1,1501,6.4,6,실패
정주현,2.22,18,3,SK,74,27,26.7,1282,7.9,6,실패
정주현,2.22,18,3,SK,74,27,26.7,1282,7.9,6,실패
정주현,2.22,18,3,SK,74,27,26.7,1282,7.9,6,도루
정주현,2.22,18,3,넥센,34,14,29.2,919,5.2,6,도루
정주현,2.22,18,3,롯데,41,24,36.9,916,7.1,6,실패
정주현,2.22,18,3,롯데,41,24,36.9,916,7.1,6,실패
정주현,2.22,18,3,삼성,64,27,29.7,1350,6.7,6,도루
정주현,2.22,18,3,한화,54,27,33.3,1334,6.1,6,실패
조수행,1.85,9,0,kt,69,27,28.1,1501,6.4,7.5,도루
조수행,1.85,9,0,NC,40,22,35.5,1006,6.2,7.5,실패
조수행,1.85,9,0,SK,74,27,26.7,1282,7.9,7.5,실패
조수행,1.85,9,0,넥센,34,14,29.2,919,5.2,7.5,도루
조수행,1.85,9,0,한화,54,27,33.3,1334,6.1,7.5,실패
최정,0.95,9,2,KIA,72,24,25,1375,7,4.5,도루
최정,0.95,9,2,두산,49,33,40.2,1322,6.2,4.5,실패
최정,0.95,9,2,두산,49,33,40.2,1322,6.2,4.5,실패
최형우,0.8,3,0,NC,40,22,35.5,1006,6.2,3,도루
최형우,0.8,3,0,롯데,41,24,36.9,916,7.1,3,도루
최형우,0.8,3,0,한화,54,27,33.3,1334,6.1,3,실패
최형우,0.8,3,0,한화,54,27,33.3,1334,6.1,3,실패
허경민,2.21,20,4,KIA,72,24,25,1375,7,5.9,도루
허경민,2.21,20,4,LG,80,34,29.8,1603,7.1,5.9,실패
허경민,2.21,20,4,LG,80,34,29.8,1603,7.1,5.9,실패
허경민,2.21,20,4,NC,40,22,35.5,1006,6.2,5.9,실패
허경민,2.21,20,4,NC,40,22,35.5,1006,6.2,5.9,도루
허경민,2.21,20,4,NC,40,22,35.5,1006,6.2,5.9,도루
허경민,2.21,20,4,SK,74,27,26.7,1282,7.9,5.9,도루
허경민,2.21,20,4,넥센,34,14,29.2,919,5.2,5.9,실패
허경민,2.21,20,4,넥센,34,14,29.2,919,5.2,5.9,도루
허경민,2.21,20,4,롯데,41,24,36.9,916,7.1,5.9,실패
허경민,2.21,20,4,삼성,64,27,29.7,1350,6.7,5.9,도루
허경민,2.21,20,4,삼성,64,27,29.7,1350,6.7,5.9,실패
허경민,2.21,20,4,한화,54,27,33.3,1334,6.1,5.9,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,7.6,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,7.6,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,7.6,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,7.6,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,7.6,실패
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,7.6,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,7.6,도루
고종욱,1.83,31,10,KIA,64,27,29.7,1121,8.1,7.6,도루
고종욱,1.83,31,10,kt,64,28,30.4,1365,6.7,7.6,도루
고종욱,1.83,31,10,kt,64,28,30.4,1365,6.7,7.6,실패
고종욱,1.83,31,10,kt,64,28,30.4,1365,6.7,7.6,실패
고종욱,1.83,31,10,kt,64,28,30.4,1365,6.7,7.6,실패
고종욱,1.83,31,10,kt,64,28,30.4,1365,6.7,7.6,도루
고종욱,1.83,31,10,kt,64,28,30.4,1365,6.7,7.6,실패
고종욱,1.83,31,10,kt,64,28,30.4,1365,6.7,7.6,실패
고종욱,1.83,31,10,LG,90,30,25,1543,7.8,7.6,도루
고종욱,1.83,31,10,LG,90,30,25,1543,7.8,7.6,도루
고종욱,1.83,31,10,LG,90,30,25,1543,7.8,7.6,실패
고종욱,1.83,31,10,LG,90,30,25,1543,7.8,7.6,도루
고종욱,1.83,31,10,LG,90,30,25,1543,7.8,7.6,도루
고종욱,1.83,31,10,NC,38,21,35.6,1173,5,7.6,도루
고종욱,1.83,31,10,NC,38,21,35.6,1173,5,7.6,실패
고종욱,1.83,31,10,SK,87,24,21.6,1516,7.3,7.6,실패
고종욱,1.83,31,10,SK,87,24,21.6,1516,7.3,7.6,도루
고종욱,1.83,31,10,SK,87,24,21.6,1516,7.3,7.6,도루
고종욱,1.83,31,10,SK,87,24,21.6,1516,7.3,7.6,실패
고종욱,1.83,31,10,SK,87,24,21.6,1516,7.3,7.6,도루
고종욱,1.83,31,10,SK,87,24,21.6,1516,7.3,7.6,실패
고종욱,1.83,31,10,SK,87,24,21.6,1516,7.3,7.6,도루
고종욱,1.83,31,10,두산,83,25,23.2,1563,6.9,7.6,도루
고종욱,1.83,31,10,두산,83,25,23.2,1563,6.9,7.6,도루
고종욱,1.83,31,10,두산,83,25,23.2,1563,6.9,7.6,도루
고종욱,1.83,31,10,삼성,64,29,31.2,1332,7,7.6,도루
고종욱,1.83,31,10,삼성,64,29,31.2,1332,7,7.6,도루
고종욱,1.83,31,10,삼성,64,29,31.2,1332,7,7.6,도루
고종욱,1.83,31,10,삼성,64,29,31.2,1332,7,7.6,실패
고종욱,1.83,31,10,삼성,64,29,31.2,1332,7,7.6,실패
고종욱,1.83,31,10,삼성,64,29,31.2,1332,7,7.6,실패
고종욱,1.83,31,10,한화,86,41,32.3,1701,7.5,7.6,도루
고종욱,1.83,31,10,한화,86,41,32.3,1701,7.5,7.6,실패
고종욱,1.83,31,10,한화,86,41,32.3,1701,7.5,7.6,도루
구자욱,0.77,11,3,KIA,64,27,29.7,1121,8.1,6.4,도루
구자욱,0.77,11,3,LG,90,30,25,1543,7.8,6.4,도루
구자욱,0.77,11,3,LG,90,30,25,1543,7.8,6.4,도루
구자욱,0.77,11,3,NC,38,21,35.6,1173,5,6.4,도루
구자욱,0.77,11,3,NC,38,21,35.6,1173,5,6.4,실패
구자욱,0.77,11,3,NC,38,21,35.6,1173,5,6.4,실패
구자욱,0.77,11,3,SK,87,24,21.6,1516,7.3,6.4,도루
구자욱,0.77,11,3,SK,87,24,21.6,1516,7.3,6.4,실패
구자욱,0.77,11,3,넥센,50,25,33.3,897,8.4,6.4,실패
구자욱,0.77,11,3,두산,83,25,23.2,1563,6.9,6.4,도루
구자욱,0.77,11,3,두산,83,25,23.2,1563,6.9,6.4,도루
구자욱,0.77,11,3,두산,83,25,23.2,1563,6.9,6.4,실패
구자욱,0.77,11,3,롯데,26,10,27.8,681,5.3,6.4,실패
구자욱,0.77,11,3,롯데,26,10,27.8,681,5.3,6.4,도루
구자욱,0.77,11,3,한화,86,41,32.3,1701,7.5,6.4,도루
구자욱,0.77,11,3,한화,86,41,32.3,1701,7.5,6.4,실패
구자욱,0.77,11,3,한화,86,41,32.3,1701,7.5,6.4,도루
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,6,실패
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,6,도루
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,6,도루
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,6,실패
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,6,도루
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,6,도루
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,6,도루
김하성,4.67,33,4,KIA,64,27,29.7,1121,8.1,6,도루
김하성,4.67,33,4,kt,64,28,30.4,1365,6.7,6,도루
김하성,4.67,33,4,kt,64,28,30.4,1365,6.7,6,도루
김하성,4.67,33,4,kt,64,28,30.4,1365,6.7,6,실패
김하성,4.67,33,4,LG,90,30,25,1543,7.8,6,도루
김하성,4.67,33,4,LG,90,30,25,1543,7.8,6,실패
김하성,4.67,33,4,LG,90,30,25,1543,7.8,6,실패
김하성,4.67,33,4,LG,90,30,25,1543,7.8,6,실패
김하성,4.67,33,4,LG,90,30,25,1543,7.8,6,도루
김하성,4.67,33,4,NC,38,21,35.6,1173,5,6,도루
김하성,4.67,33,4,NC,38,21,35.6,1173,5,6,도루
김하성,4.67,33,4,NC,38,21,35.6,1173,5,6,도루
김하성,4.67,33,4,SK,87,24,21.6,1516,7.3,6,실패
김하성,4.67,33,4,SK,87,24,21.6,1516,7.3,6,도루
김하성,4.67,33,4,SK,87,24,21.6,1516,7.3,6,도루
김하성,4.67,33,4,SK,87,24,21.6,1516,7.3,6,도루
김하성,4.67,33,4,SK,87,24,21.6,1516,7.3,6,실패
김하성,4.67,33,4,두산,83,25,23.2,1563,6.9,6,도루
김하성,4.67,33,4,두산,83,25,23.2,1563,6.9,6,도루
김하성,4.67,33,4,두산,83,25,23.2,1563,6.9,6,실패
김하성,4.67,33,4,롯데,26,10,27.8,681,5.3,6,도루
김하성,4.67,33,4,삼성,64,29,31.2,1332,7,6,실패
김하성,4.67,33,4,삼성,64,29,31.2,1332,7,6,도루
김하성,4.67,33,4,삼성,64,29,31.2,1332,7,6,도루
김하성,4.67,33,4,삼성,64,29,31.2,1332,7,6,도루
김하성,4.67,33,4,삼성,64,29,31.2,1332,7,6,실패
김하성,4.67,33,4,삼성,64,29,31.2,1332,7,6,실패
김하성,4.67,33,4,한화,86,41,32.3,1701,7.5,6,실패
김하성,4.67,33,4,한화,86,41,32.3,1701,7.5,6,실패
김하성,4.67,33,4,한화,86,41,32.3,1701,7.5,6,실패
김하성,4.67,33,4,한화,86,41,32.3,1701,7.5,6,도루
김하성,4.67,33,4,한화,86,41,32.3,1701,7.5,6,도루
김하성,4.67,33,4,한화,86,41,32.3,1701,7.5,6,도루
노수광,1.05,27,10,kt,64,28,30.4,1365,6.7,6.5,도루
노수광,1.05,27,10,LG,90,30,25,1543,7.8,6.5,실패
노수광,1.05,27,10,NC,38,21,35.6,1173,5,6.5,도루
노수광,1.05,27,10,SK,87,24,21.6,1516,7.3,6.5,도루
노수광,1.05,27,10,넥센,50,25,33.3,897,8.4,6.5,실패
노수광,1.05,27,10,넥센,50,25,33.3,897,8.4,6.5,도루
노수광,1.05,27,10,넥센,50,25,33.3,897,8.4,6.5,도루
노수광,1.05,27,10,롯데,26,10,27.8,681,5.3,6.5,도루
노수광,1.05,27,10,롯데,26,10,27.8,681,5.3,6.5,도루
노수광,1.05,27,10,삼성,64,29,31.2,1332,7,6.5,도루
노수광,1.05,27,10,삼성,64,29,31.2,1332,7,6.5,도루
노수광,1.05,27,10,한화,86,41,32.3,1701,7.5,6.5,도루
노수광,1.05,27,10,한화,86,41,32.3,1701,7.5,6.5,도루
노수광,1.05,27,10,한화,86,41,32.3,1701,7.5,6.5,도루
류지혁,1.38,18,5,KIA,64,27,29.7,1121,8.1,6,도루
류지혁,1.38,18,5,LG,90,30,25,1543,7.8,6,도루
류지혁,1.38,18,5,SK,87,24,21.6,1516,7.3,6,실패
류지혁,1.38,18,5,삼성,64,29,31.2,1332,7,6,도루
류지혁,1.38,18,5,한화,86,41,32.3,1701,7.5,6,실패
박세혁,0.57,8,2,kt,64,28,30.4,1365,6.7,6.2,도루
박세혁,0.57,8,2,SK,87,24,21.6,1516,7.3,6.2,도루
박세혁,0.57,8,2,롯데,26,10,27.8,681,5.3,6.2,실패
박세혁,0.57,8,2,한화,86,41,32.3,1701,7.5,6.2,실패
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,7.1,실패
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,7.1,도루
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,7.1,도루
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,7.1,실패
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,7.1,도루
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,7.1,도루
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,7.1,도루
박해민,1.66,24,7,KIA,64,27,29.7,1121,8.1,7.1,도루
박해민,1.66,24,7,kt,64,28,30.4,1365,6.7,7.1,실패
박해민,1.66,24,7,kt,64,28,30.4,1365,6.7,7.1,도루
박해민,1.66,24,7,kt,64,28,30.4,1365,6.7,7.1,도루
박해민,1.66,24,7,kt,64,28,30.4,1365,6.7,7.1,도루
박해민,1.66,24,7,kt,64,28,30.4,1365,6.7,7.1,도루
박해민,1.66,24,7,kt,64,28,30.4,1365,6.7,7.1,도루
박해민,1.66,24,7,kt,64,28,30.4,1365,6.7,7.1,도루
박해민,1.66,24,7,LG,90,30,25,1543,7.8,7.1,도루
박해민,1.66,24,7,LG,90,30,25,1543,7.8,7.1,도루
박해민,1.66,24,7,LG,90,30,25,1543,7.8,7.1,실패
박해민,1.66,24,7,LG,90,30,25,1543,7.8,7.1,실패
박해민,1.66,24,7,LG,90,30,25,1543,7.8,7.1,실패
박해민,1.66,24,7,LG,90,30,25,1543,7.8,7.1,도루
박해민,1.66,24,7,NC,38,21,35.6,1173,5,7.1,도루
박해민,1.66,24,7,NC,38,21,35.6,1173,5,7.1,도루
박해민,1.66,24,7,NC,38,21,35.6,1173,5,7.1,도루
박해민,1.66,24,7,NC,38,21,35.6,1173,5,7.1,도루
박해민,1.66,24,7,NC,38,21,35.6,1173,5,7.1,도루
박해민,1.66,24,7,NC,38,21,35.6,1173,5,7.1,도루
박해민,1.66,24,7,SK,87,24,21.6,1516,7.3,7.1,도루
박해민,1.66,24,7,SK,87,24,21.6,1516,7.3,7.1,도루
박해민,1.66,24,7,SK,87,24,21.6,1516,7.3,7.1,실패
박해민,1.66,24,7,SK,87,24,21.6,1516,7.3,7.1,도루
박해민,1.66,24,7,SK,87,24,21.6,1516,7.3,7.1,도루
박해민,1.66,24,7,SK,87,24,21.6,1516,7.3,7.1,도루
박해민,1.66,24,7,SK,87,24,21.6,1516,7.3,7.1,도루
박해민,1.66,24,7,넥센,50,25,33.3,897,8.4,7.1,실패
박해민,1.66,24,7,넥센,50,25,33.3,897,8.4,7.1,도루
박해민,1.66,24,7,넥센,50,25,33.3,897,8.4,7.1,도루
박해민,1.66,24,7,넥센,50,25,33.3,897,8.4,7.1,도루
박해민,1.66,24,7,넥센,50,25,33.3,897,8.4,7.1,도루
박해민,1.66,24,7,넥센,50,25,33.3,897,8.4,7.1,실패
박해민,1.66,24,7,넥센,50,25,33.3,897,8.4,7.1,도루
박해민,1.66,24,7,넥센,50,25,33.3,897,8.4,7.1,도루
박해민,1.66,24,7,넥센,50,25,33.3,897,8.4,7.1,도루
박해민,1.66,24,7,넥센,50,25,33.3,897,8.4,7.1,실패
박해민,1.66,24,7,넥센,50,25,33.3,897,8.4,7.1,도루
박해민,1.66,24,7,두산,83,25,23.2,1563,6.9,7.1,실패
박해민,1.66,24,7,두산,83,25,23.2,1563,6.9,7.1,도루
박해민,1.66,24,7,두산,83,25,23.2,1563,6.9,7.1,도루
박해민,1.66,24,7,두산,83,25,23.2,1563,6.9,7.1,실패
박해민,1.66,24,7,두산,83,25,23.2,1563,6.9,7.1,도루
박해민,1.66,24,7,두산,83,25,23.2,1563,6.9,7.1,실패
박해민,1.66,24,7,롯데,26,10,27.8,681,5.3,7.1,도루
박해민,1.66,24,7,롯데,26,10,27.8,681,5.3,7.1,도루
박해민,1.66,24,7,롯데,26,10,27.8,681,5.3,7.1,도루
박해민,1.66,24,7,롯데,26,10,27.8,681,5.3,7.1,도루
박해민,1.66,24,7,롯데,26,10,27.8,681,5.3,7.1,실패
박해민,1.66,24,7,롯데,26,10,27.8,681,5.3,7.1,도루
박해민,1.66,24,7,한화,86,41,32.3,1701,7.5,7.1,도루
박해민,1.66,24,7,한화,86,41,32.3,1701,7.5,7.1,도루
박해민,1.66,24,7,한화,86,41,32.3,1701,7.5,7.1,도루
박해민,1.66,24,7,한화,86,41,32.3,1701,7.5,7.1,실패
박해민,1.66,24,7,한화,86,41,32.3,1701,7.5,7.1,도루
박해민,1.66,24,7,한화,86,41,32.3,1701,7.5,7.1,도루
박해민,1.66,24,7,한화,86,41,32.3,1701,7.5,7.1,도루
박해민,1.66,24,7,한화,86,41,32.3,1701,7.5,7.1,도루
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,6.1,실패
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,6.1,도루
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,6.1,도루
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,6.1,도루
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,6.1,실패
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,6.1,도루
서건창,1.93,17,3,KIA,64,27,29.7,1121,8.1,6.1,도루
서건창,1.93,17,3,kt,64,28,30.4,1365,6.7,6.1,실패
서건창,1.93,17,3,kt,64,28,30.4,1365,6.7,6.1,실패
서건창,1.93,17,3,LG,90,30,25,1543,7.8,6.1,실패
서건창,1.93,17,3,LG,90,30,25,1543,7.8,6.1,실패
서건창,1.93,17,3,NC,38,21,35.6,1173,5,6.1,도루
서건창,1.93,17,3,NC,38,21,35.6,1173,5,6.1,도루
서건창,1.93,17,3,SK,87,24,21.6,1516,7.3,6.1,도루
서건창,1.93,17,3,SK,87,24,21.6,1516,7.3,6.1,도루
서건창,1.93,17,3,SK,87,24,21.6,1516,7.3,6.1,도루
서건창,1.93,17,3,두산,83,25,23.2,1563,6.9,6.1,실패
서건창,1.93,17,3,두산,83,25,23.2,1563,6.9,6.1,도루
서건창,1.93,17,3,두산,83,25,23.2,1563,6.9,6.1,실패
서건창,1.93,17,3,두산,83,25,23.2,1563,6.9,6.1,실패
서건창,1.93,17,3,롯데,26,10,27.8,681,5.3,6.1,도루
서건창,1.93,17,3,롯데,26,10,27.8,681,5.3,6.1,도루
서건창,1.93,17,3,롯데,26,10,27.8,681,5.3,6.1,도루
서건창,1.93,17,3,롯데,26,10,27.8,681,5.3,6.1,실패
서건창,1.93,17,3,롯데,26,10,27.8,681,5.3,6.1,도루
서건창,1.93,17,3,롯데,26,10,27.8,681,5.3,6.1,실패
서건창,1.93,17,3,삼성,64,29,31.2,1332,7,6.1,실패
서건창,1.93,17,3,삼성,64,29,31.2,1332,7,6.1,실패
서건창,1.93,17,3,삼성,64,29,31.2,1332,7,6.1,도루
서건창,1.93,17,3,삼성,64,29,31.2,1332,7,6.1,도루
서건창,1.93,17,3,삼성,64,29,31.2,1332,7,6.1,도루
서건창,1.93,17,3,삼성,64,29,31.2,1332,7,6.1,도루
서건창,1.93,17,3,삼성,64,29,31.2,1332,7,6.1,도루
서건창,1.93,17,3,삼성,64,29,31.2,1332,7,6.1,도루
서건창,1.93,17,3,삼성,64,29,31.2,1332,7,6.1,도루
서건창,1.93,17,3,한화,86,41,32.3,1701,7.5,6.1,실패
서건창,1.93,17,3,한화,86,41,32.3,1701,7.5,6.1,도루
서건창,1.93,17,3,한화,86,41,32.3,1701,7.5,6.1,실패
서건창,1.93,17,3,한화,86,41,32.3,1701,7.5,6.1,도루
서건창,1.93,17,3,한화,86,41,32.3,1701,7.5,6.1,도루
서건창,1.93,17,3,한화,86,41,32.3,1701,7.5,6.1,도루
심우준,3.38,24,3,KIA,64,27,29.7,1121,8.1,5.8,도루
심우준,3.38,24,3,KIA,64,27,29.7,1121,8.1,5.8,도루
심우준,3.38,24,3,NC,38,21,35.6,1173,5,5.8,도루
심우준,3.38,24,3,SK,87,24,21.6,1516,7.3,5.8,실패
심우준,3.38,24,3,SK,87,24,21.6,1516,7.3,5.8,도루
심우준,3.38,24,3,넥센,50,25,33.3,897,8.4,5.8,도루
심우준,3.38,24,3,넥센,50,25,33.3,897,8.4,5.8,도루
심우준,3.38,24,3,넥센,50,25,33.3,897,8.4,5.8,도루
심우준,3.38,24,3,넥센,50,25,33.3,897,8.4,5.8,도루
심우준,3.38,24,3,두산,83,25,23.2,1563,6.9,5.8,도루
심우준,3.38,24,3,두산,83,25,23.2,1563,6.9,5.8,도루
심우준,3.38,24,3,롯데,26,10,27.8,681,5.3,5.8,도루
심우준,3.38,24,3,롯데,26,10,27.8,681,5.3,5.8,도루
심우준,3.38,24,3,롯데,26,10,27.8,681,5.3,5.8,도루
심우준,3.38,24,3,롯데,26,10,27.8,681,5.3,5.8,도루
심우준,3.38,24,3,삼성,64,29,31.2,1332,7,5.8,도루
오지환,3.11,27,5,KIA,64,27,29.7,1121,8.1,6.7,도루
오지환,3.11,27,5,KIA,64,27,29.7,1121,8.1,6.7,도루
