타자,도루RAA,도루 성공,도루 실패,상대,도루,도실,도실%,도루기회,도루시도%,도루 성공 여부
손아섭,7.25,42,4,KIA,60,12,16.7,908,7.9,도루
손아섭,7.25,42,4,KIA,60,12,16.7,908,7.9,도루
손아섭,7.25,42,4,KIA,60,12,16.7,908,7.9,도루
손아섭,7.25,42,4,KIA,60,12,16.7,908,7.9,도루
손아섭,7.25,42,4,KIA,60,12,16.7,908,7.9,도루
손아섭,7.25,42,4,KIA,60,12,16.7,908,7.9,도루
손아섭,7.25,42,4,KIA,60,12,16.7,908,7.9,도루
박해민,3.61,52,15,KIA,60,12,16.7,908,7.9,실패
박해민,3.61,52,15,KIA,60,12,16.7,908,7.9,도루
박해민,3.61,52,15,KIA,60,12,16.7,908,7.9,도루
박해민,3.61,52,15,KIA,60,12,16.7,908,7.9,실패
박해민,3.61,52,15,KIA,60,12,16.7,908,7.9,도루
박해민,3.61,52,15,KIA,60,12,16.7,908,7.9,도루
박해민,3.61,52,15,KIA,60,12,16.7,908,7.9,도루
박해민,3.61,52,15,KIA,60,12,16.7,908,7.9,도루
심우준,3.09,17,1,KIA,60,12,16.7,908,7.9,도루
심우준,3.09,17,1,KIA,60,12,16.7,908,7.9,도루
아두치,2.23,15,2,KIA,60,12,16.7,908,7.9,실패
아두치,2.23,15,2,KIA,60,12,16.7,908,7.9,도루
아두치,2.23,15,2,KIA,60,12,16.7,908,7.9,도루
이종욱,2.09,15,3,KIA,60,12,16.7,908,7.9,도루
이종욱,2.09,15,3,KIA,60,12,16.7,908,7.9,도루
박민우,1.7,20,6,KIA,60,12,16.7,908,7.9,실패
박민우,1.7,20,6,KIA,60,12,16.7,908,7.9,도루
박민우,1.7,20,6,KIA,60,12,16.7,908,7.9,도루
박민우,1.7,20,6,KIA,60,12,16.7,908,7.9,도루
민병헌,1.45,9,2,KIA,60,12,16.7,908,7.9,도루
김재환,1.17,8,2,KIA,60,12,16.7,908,7.9,도루
테임즈,1.15,13,4,KIA,60,12,16.7,908,7.9,도루
테임즈,1.15,13,4,KIA,60,12,16.7,908,7.9,도루
이재율,1.11,8,1,KIA,60,12,16.7,908,7.9,도루
이재율,1.11,8,1,KIA,60,12,16.7,908,7.9,도루
문선재,1.11,5,0,KIA,60,12,16.7,908,7.9,도루
문선재,1.11,5,0,KIA,60,12,16.7,908,7.9,도루
문선재,1.11,5,0,KIA,60,12,16.7,908,7.9,실패
김경언,0.84,3,0,KIA,60,12,16.7,908,7.9,도루
김민하,0.83,4,0,KIA,60,12,16.7,908,7.9,도루
김민하,0.83,4,0,KIA,60,12,16.7,908,7.9,도루
김민하,0.83,4,0,KIA,60,12,16.7,908,7.9,도루
김용의,0.73,19,7,KIA,60,12,16.7,908,7.9,도루
김용의,0.73,19,7,KIA,60,12,16.7,908,7.9,도루
김용의,0.73,19,7,KIA,60,12,16.7,908,7.9,도루
정수빈,0.73,12,4,KIA,60,12,16.7,908,7.9,도루
정수빈,0.73,12,4,KIA,60,12,16.7,908,7.9,도루
정수빈,0.73,12,4,KIA,60,12,16.7,908,7.9,실패
대니돈,0.72,1,0,KIA,60,12,16.7,908,7.9,실패
손아섭,7.25,42,4,kt,39,36,48,1141,6.6,도루
손아섭,7.25,42,4,kt,39,36,48,1141,6.6,도루
손아섭,7.25,42,4,kt,39,36,48,1141,6.6,도루
박해민,3.61,52,15,kt,39,36,48,1141,6.6,실패
박해민,3.61,52,15,kt,39,36,48,1141,6.6,도루
박해민,3.61,52,15,kt,39,36,48,1141,6.6,도루
박해민,3.61,52,15,kt,39,36,48,1141,6.6,도루
박해민,3.61,52,15,kt,39,36,48,1141,6.6,도루
박해민,3.61,52,15,kt,39,36,48,1141,6.6,도루
박해민,3.61,52,15,kt,39,36,48,1141,6.6,도루
아두치,2.23,15,2,kt,39,36,48,1141,6.6,도루
정근우,2.13,22,6,kt,39,36,48,1141,6.6,도루
정근우,2.13,22,6,kt,39,36,48,1141,6.6,도루
정근우,2.13,22,6,kt,39,36,48,1141,6.6,도루
정근우,2.13,22,6,kt,39,36,48,1141,6.6,도루
이종욱,2.09,15,3,kt,39,36,48,1141,6.6,도루
박민우,1.7,20,6,kt,39,36,48,1141,6.6,도루
박민우,1.7,20,6,kt,39,36,48,1141,6.6,실패
박민우,1.7,20,6,kt,39,36,48,1141,6.6,도루
박민우,1.7,20,6,kt,39,36,48,1141,6.6,도루
노수광,1.68,12,2,kt,39,36,48,1141,6.6,도루
민병헌,1.45,9,2,kt,39,36,48,1141,6.6,실패
박정권,1.23,4,0,kt,39,36,48,1141,6.6,도루
김재환,1.17,8,2,kt,39,36,48,1141,6.6,도루
테임즈,1.15,13,4,kt,39,36,48,1141,6.6,도루
테임즈,1.15,13,4,kt,39,36,48,1141,6.6,실패
테임즈,1.15,13,4,kt,39,36,48,1141,6.6,도루
이재율,1.11,8,1,kt,39,36,48,1141,6.6,실패
필,1.01,10,3,kt,39,36,48,1141,6.6,도루
필,1.01,10,3,kt,39,36,48,1141,6.6,실패
필,1.01,10,3,kt,39,36,48,1141,6.6,실패
윤정우,0.8,6,1,kt,39,36,48,1141,6.6,실패
윤정우,0.8,6,1,kt,39,36,48,1141,6.6,도루
김용의,0.73,19,7,kt,39,36,48,1141,6.6,도루
김용의,0.73,19,7,kt,39,36,48,1141,6.6,도루
김용의,0.73,19,7,kt,39,36,48,1141,6.6,도루
정수빈,0.73,12,4,kt,39,36,48,1141,6.6,도루
정수빈,0.73,12,4,kt,39,36,48,1141,6.6,도루
손아섭,7.25,42,4,LG,41,28,40.6,1091,6.3,실패
손아섭,7.25,42,4,LG,41,28,40.6,1091,6.3,도루
박해민,3.61,52,15,LG,41,28,40.6,1091,6.3,도루
박해민,3.61,52,15,LG,41,28,40.6,1091,6.3,도루
박해민,3.61,52,15,LG,41,28,40.6,1091,6.3,실패
박해민,3.61,52,15,LG,41,28,40.6,1091,6.3,실패
박해민,3.61,52,15,LG,41,28,40.6,1091,6.3,실패
박해민,3.61,52,15,LG,41,28,40.6,1091,6.3,도루
아두치,2.23,15,2,LG,41,28,40.6,1091,6.3,도루
정근우,2.13,22,6,LG,41,28,40.6,1091,6.3,실패
정근우,2.13,22,6,LG,41,28,40.6,1091,6.3,도루
정근우,2.13,22,6,LG,41,28,40.6,1091,6.3,실패
정근우,2.13,22,6,LG,41,28,40.6,1091,6.3,실패
이종욱,2.09,15,3,LG,41,28,40.6,1091,6.3,도루
이종욱,2.09,15,3,LG,41,28,40.6,1091,6.3,도루
박민우,1.7,20,6,LG,41,28,40.6,1091,6.3,실패
노수광,1.68,12,2,LG,41,28,40.6,1091,6.3,실패
강민호,1.34,4,0,LG,41,28,40.6,1091,6.3,도루
김재환,1.17,8,2,LG,41,28,40.6,1091,6.3,도루
김재환,1.17,8,2,LG,41,28,40.6,1091,6.3,도루
김재환,1.17,8,2,LG,41,28,40.6,1091,6.3,실패
이재율,1.11,8,1,LG,41,28,40.6,1091,6.3,도루
필,1.01,10,3,LG,41,28,40.6,1091,6.3,도루
필,1.01,10,3,LG,41,28,40.6,1091,6.3,도루
필,1.01,10,3,LG,41,28,40.6,1091,6.3,도루
필,1.01,10,3,LG,41,28,40.6,1091,6.3,도루
김민하,0.83,4,0,LG,41,28,40.6,1091,6.3,도루
윤정우,0.8,6,1,LG,41,28,40.6,1091,6.3,도루
윤정우,0.8,6,1,LG,41,28,40.6,1091,6.3,도루
정수빈,0.73,12,4,LG,41,28,40.6,1091,6.3,도루
손아섭,7.25,42,4,NC,60,34,36.2,1491,6.3,도루
손아섭,7.25,42,4,NC,60,34,36.2,1491,6.3,도루
박해민,3.61,52,15,NC,60,34,36.2,1491,6.3,도루
박해민,3.61,52,15,NC,60,34,36.2,1491,6.3,도루
박해민,3.61,52,15,NC,60,34,36.2,1491,6.3,도루
박해민,3.61,52,15,NC,60,34,36.2,1491,6.3,도루
박해민,3.61,52,15,NC,60,34,36.2,1491,6.3,도루
박해민,3.61,52,15,NC,60,34,36.2,1491,6.3,도루
심우준,3.09,17,1,NC,60,34,36.2,1491,6.3,도루
아두치,2.23,15,2,NC,60,34,36.2,1491,6.3,도루
정근우,2.13,22,6,NC,60,34,36.2,1491,6.3,실패
정근우,2.13,22,6,NC,60,34,36.2,1491,6.3,도루
정근우,2.13,22,6,NC,60,34,36.2,1491,6.3,도루
노수광,1.68,12,2,NC,60,34,36.2,1491,6.3,도루
민병헌,1.45,9,2,NC,60,34,36.2,1491,6.3,도루
민병헌,1.45,9,2,NC,60,34,36.2,1491,6.3,도루
민병헌,1.45,9,2,NC,60,34,36.2,1491,6.3,도루
송광민,1.08,3,0,NC,60,34,36.2,1491,6.3,도루
필,1.01,10,3,NC,60,34,36.2,1491,6.3,도루
양의지,0.83,2,0,NC,60,34,36.2,1491,6.3,도루
양의지,0.83,2,0,NC,60,34,36.2,1491,6.3,도루
정수빈,0.73,12,4,NC,60,34,36.2,1491,6.3,도루
손아섭,7.25,42,4,SK,81,45,35.7,1512,8.3,도루
손아섭,7.25,42,4,SK,81,45,35.7,1512,8.3,도루
손아섭,7.25,42,4,SK,81,45,35.7,1512,8.3,도루
손아섭,7.25,42,4,SK,81,45,35.7,1512,8.3,도루
손아섭,7.25,42,4,SK,81,45,35.7,1512,8.3,도루
박해민,3.61,52,15,SK,81,45,35.7,1512,8.3,도루
박해민,3.61,52,15,SK,81,45,35.7,1512,8.3,도루
박해민,3.61,52,15,SK,81,45,35.7,1512,8.3,실패
박해민,3.61,52,15,SK,81,45,35.7,1512,8.3,도루
박해민,3.61,52,15,SK,81,45,35.7,1512,8.3,도루
박해민,3.61,52,15,SK,81,45,35.7,1512,8.3,도루
박해민,3.61,52,15,SK,81,45,35.7,1512,8.3,도루
심우준,3.09,17,1,SK,81,45,35.7,1512,8.3,실패
심우준,3.09,17,1,SK,81,45,35.7,1512,8.3,도루
아두치,2.23,15,2,SK,81,45,35.7,1512,8.3,도루
아두치,2.23,15,2,SK,81,45,35.7,1512,8.3,도루
아두치,2.23,15,2,SK,81,45,35.7,1512,8.3,도루
정근우,2.13,22,6,SK,81,45,35.7,1512,8.3,도루
정근우,2.13,22,6,SK,81,45,35.7,1512,8.3,도루
정근우,2.13,22,6,SK,81,45,35.7,1512,8.3,도루
정근우,2.13,22,6,SK,81,45,35.7,1512,8.3,도루
정근우,2.13,22,6,SK,81,45,35.7,1512,8.3,도루
이종욱,2.09,15,3,SK,81,45,35.7,1512,8.3,도루
박민우,1.7,20,6,SK,81,45,35.7,1512,8.3,실패
박민우,1.7,20,6,SK,81,45,35.7,1512,8.3,도루
노수광,1.68,12,2,SK,81,45,35.7,1512,8.3,도루
민병헌,1.45,9,2,SK,81,45,35.7,1512,8.3,도루
민병헌,1.45,9,2,SK,81,45,35.7,1512,8.3,도루
민병헌,1.45,9,2,SK,81,45,35.7,1512,8.3,도루
김재환,1.17,8,2,SK,81,45,35.7,1512,8.3,도루
테임즈,1.15,13,4,SK,81,45,35.7,1512,8.3,도루
테임즈,1.15,13,4,SK,81,45,35.7,1512,8.3,도루
송광민,1.08,3,0,SK,81,45,35.7,1512,8.3,도루
필,1.01,10,3,SK,81,45,35.7,1512,8.3,도루
양석환,0.77,3,0,SK,81,45,35.7,1512,8.3,도루
양석환,0.77,3,0,SK,81,45,35.7,1512,8.3,도루
김용의,0.73,19,7,SK,81,45,35.7,1512,8.3,도루
김용의,0.73,19,7,SK,81,45,35.7,1512,8.3,실패
김용의,0.73,19,7,SK,81,45,35.7,1512,8.3,실패
김용의,0.73,19,7,SK,81,45,35.7,1512,8.3,실패
김용의,0.73,19,7,SK,81,45,35.7,1512,8.3,도루
정수빈,0.73,12,4,SK,81,45,35.7,1512,8.3,도루
정수빈,0.73,12,4,SK,81,45,35.7,1512,8.3,도루
손아섭,7.25,42,4,넥센,61,49,44.6,1620,6.8,도루
박해민,3.61,52,15,넥센,61,49,44.6,1620,6.8,실패
박해민,3.61,52,15,넥센,61,49,44.6,1620,6.8,도루
박해민,3.61,52,15,넥센,61,49,44.6,1620,6.8,도루
박해민,3.61,52,15,넥센,61,49,44.6,1620,6.8,도루
박해민,3.61,52,15,넥센,61,49,44.6,1620,6.8,도루
박해민,3.61,52,15,넥센,61,49,44.6,1620,6.8,실패
박해민,3.61,52,15,넥센,61,49,44.6,1620,6.8,도루
박해민,3.61,52,15,넥센,61,49,44.6,1620,6.8,도루
박해민,3.61,52,15,넥센,61,49,44.6,1620,6.8,도루
박해민,3.61,52,15,넥센,61,49,44.6,1620,6.8,실패
박해민,3.61,52,15,넥센,61,49,44.6,1620,6.8,도루
심우준,3.09,17,1,넥센,61,49,44.6,1620,6.8,도루
심우준,3.09,17,1,넥센,61,49,44.6,1620,6.8,도루
심우준,3.09,17,1,넥센,61,49,44.6,1620,6.8,도루
심우준,3.09,17,1,넥센,61,49,44.6,1620,6.8,도루
아두치,2.23,15,2,넥센,61,49,44.6,1620,6.8,도루
아두치,2.23,15,2,넥센,61,49,44.6,1620,6.8,실패
아두치,2.23,15,2,넥센,61,49,44.6,1620,6.8,도루
정근우,2.13,22,6,넥센,61,49,44.6,1620,6.8,도루
정근우,2.13,22,6,넥센,61,49,44.6,1620,6.8,도루
정근우,2.13,22,6,넥센,61,49,44.6,1620,6.8,도루
이종욱,2.09,15,3,넥센,61,49,44.6,1620,6.8,도루
이종욱,2.09,15,3,넥센,61,49,44.6,1620,6.8,도루
이종욱,2.09,15,3,넥센,61,49,44.6,1620,6.8,실패
이종욱,2.09,15,3,넥센,61,49,44.6,1620,6.8,도루
이종욱,2.09,15,3,넥센,61,49,44.6,1620,6.8,도루
박민우,1.7,20,6,넥센,61,49,44.6,1620,6.8,도루
박민우,1.7,20,6,넥센,61,49,44.6,1620,6.8,실패
박민우,1.7,20,6,넥센,61,49,44.6,1620,6.8,도루
박민우,1.7,20,6,넥센,61,49,44.6,1620,6.8,도루
노수광,1.68,12,2,넥센,61,49,44.6,1620,6.8,실패
노수광,1.68,12,2,넥센,61,49,44.6,1620,6.8,도루
노수광,1.68,12,2,넥센,61,49,44.6,1620,6.8,도루
민병헌,1.45,9,2,넥센,61,49,44.6,1620,6.8,실패
민병헌,1.45,9,2,넥센,61,49,44.6,1620,6.8,도루
강민호,1.34,4,0,넥센,61,49,44.6,1620,6.8,도루
박정권,1.23,4,0,넥센,61,49,44.6,1620,6.8,도루
박정권,1.23,4,0,넥센,61,49,44.6,1620,6.8,도루
테임즈,1.15,13,4,넥센,61,49,44.6,1620,6.8,실패
테임즈,1.15,13,4,넥센,61,49,44.6,1620,6.8,도루
문선재,1.11,5,0,넥센,61,49,44.6,1620,6.8,도루
필,1.01,10,3,넥센,61,49,44.6,1620,6.8,도루
김경언,0.84,3,0,넥센,61,49,44.6,1620,6.8,도루
윤정우,0.8,6,1,넥센,61,49,44.6,1620,6.8,도루
김용의,0.73,19,7,넥센,61,49,44.6,1620,6.8,실패
김용의,0.73,19,7,넥센,61,49,44.6,1620,6.8,도루
김용의,0.73,19,7,넥센,61,49,44.6,1620,6.8,도루
김용의,0.73,19,7,넥센,61,49,44.6,1620,6.8,도루
김용의,0.73,19,7,넥센,61,49,44.6,1620,6.8,실패
김용의,0.73,19,7,넥센,61,49,44.6,1620,6.8,도루
김용의,0.73,19,7,넥센,61,49,44.6,1620,6.8,도루
정수빈,0.73,12,4,넥센,61,49,44.6,1620,6.8,실패
정수빈,0.73,12,4,넥센,61,49,44.6,1620,6.8,도루
정수빈,0.73,12,4,넥센,61,49,44.6,1620,6.8,도루
손아섭,7.25,42,4,두산,56,26,31.7,1236,6.6,도루
손아섭,7.25,42,4,두산,56,26,31.7,1236,6.6,도루
손아섭,7.25,42,4,두산,56,26,31.7,1236,6.6,도루
손아섭,7.25,42,4,두산,56,26,31.7,1236,6.6,도루
손아섭,7.25,42,4,두산,56,26,31.7,1236,6.6,도루
손아섭,7.25,42,4,두산,56,26,31.7,1236,6.6,도루
손아섭,7.25,42,4,두산,56,26,31.7,1236,6.6,도루
손아섭,7.25,42,4,두산,56,26,31.7,1236,6.6,도루
손아섭,7.25,42,4,두산,56,26,31.7,1236,6.6,도루
박해민,3.61,52,15,두산,56,26,31.7,1236,6.6,실패
박해민,3.61,52,15,두산,56,26,31.7,1236,6.6,도루
박해민,3.61,52,15,두산,56,26,31.7,1236,6.6,도루
박해민,3.61,52,15,두산,56,26,31.7,1236,6.6,실패
박해민,3.61,52,15,두산,56,26,31.7,1236,6.6,도루
박해민,3.61,52,15,두산,56,26,31.7,1236,6.6,실패
심우준,3.09,17,1,두산,56,26,31.7,1236,6.6,도루
심우준,3.09,17,1,두산,56,26,31.7,1236,6.6,도루
아두치,2.23,15,2,두산,56,26,31.7,1236,6.6,도루
정근우,2.13,22,6,두산,56,26,31.7,1236,6.6,도루
정근우,2.13,22,6,두산,56,26,31.7,1236,6.6,도루
이종욱,2.09,15,3,두산,56,26,31.7,1236,6.6,실패
이종욱,2.09,15,3,두산,56,26,31.7,1236,6.6,도루
박민우,1.7,20,6,두산,56,26,31.7,1236,6.6,도루
박민우,1.7,20,6,두산,56,26,31.7,1236,6.6,도루
박민우,1.7,20,6,두산,56,26,31.7,1236,6.6,도루
박정권,1.23,4,0,두산,56,26,31.7,1236,6.6,도루
테임즈,1.15,13,4,두산,56,26,31.7,1236,6.6,실패
테임즈,1.15,13,4,두산,56,26,31.7,1236,6.6,도루
테임즈,1.15,13,4,두산,56,26,31.7,1236,6.6,실패
이재율,1.11,8,1,두산,56,26,31.7,1236,6.6,도루
문선재,1.11,5,0,두산,56,26,31.7,1236,6.6,도루
필,1.01,10,3,두산,56,26,31.7,1236,6.6,도루
필,1.01,10,3,두산,56,26,31.7,1236,6.6,도루
유한준,0.84,4,1,두산,56,26,31.7,1236,6.6,도루
양석환,0.77,3,0,두산,56,26,31.7,1236,6.6,도루
김용의,0.73,19,7,두산,56,26,31.7,1236,6.6,실패
김용의,0.73,19,7,두산,56,26,31.7,1236,6.6,도루
김용의,0.73,19,7,두산,56,26,31.7,1236,6.6,도루
박해민,3.61,52,15,롯데,62,37,37.4,1347,7.4,도루
박해민,3.61,52,15,롯데,62,37,37.4,1347,7.4,도루
박해민,3.61,52,15,롯데,62,37,37.4,1347,7.4,도루
박해민,3.61,52,15,롯데,62,37,37.4,1347,7.4,도루
박해민,3.61,52,15,롯데,62,37,37.4,1347,7.4,실패
박해민,3.61,52,15,롯데,62,37,37.4,1347,7.4,도루
심우준,3.09,17,1,롯데,62,37,37.4,1347,7.4,도루
심우준,3.09,17,1,롯데,62,37,37.4,1347,7.4,도루
심우준,3.09,17,1,롯데,62,37,37.4,1347,7.4,도루
심우준,3.09,17,1,롯데,62,37,37.4,1347,7.4,도루
정근우,2.13,22,6,롯데,62,37,37.4,1347,7.4,도루
정근우,2.13,22,6,롯데,62,37,37.4,1347,7.4,실패
이종욱,2.09,15,3,롯데,62,37,37.4,1347,7.4,도루
박민우,1.7,20,6,롯데,62,37,37.4,1347,7.4,도루
박민우,1.7,20,6,롯데,62,37,37.4,1347,7.4,도루
박민우,1.7,20,6,롯데,62,37,37.4,1347,7.4,도루
노수광,1.68,12,2,롯데,62,37,37.4,1347,7.4,도루
노수광,1.68,12,2,롯데,62,37,37.4,1347,7.4,도루
김재환,1.17,8,2,롯데,62,37,37.4,1347,7.4,도루
김재환,1.17,8,2,롯데,62,37,37.4,1347,7.4,실패
김재환,1.17,8,2,롯데,62,37,37.4,1347,7.4,도루
문선재,1.11,5,0,롯데,62,37,37.4,1347,7.4,도루
필,1.01,10,3,롯데,62,37,37.4,1347,7.4,실패
박석민,0.94,2,0,롯데,62,37,37.4,1347,7.4,도루
유한준,0.84,4,1,롯데,62,37,37.4,1347,7.4,실패
김경언,0.84,3,0,롯데,62,37,37.4,1347,7.4,도루
김용의,0.73,19,7,롯데,62,37,37.4,1347,7.4,실패
정수빈,0.73,12,4,롯데,62,37,37.4,1347,7.4,실패
손아섭,7.25,42,4,삼성,82,42,33.9,1471,8.4,도루
손아섭,7.25,42,4,삼성,82,42,33.9,1471,8.4,도루
손아섭,7.25,42,4,삼성,82,42,33.9,1471,8.4,도루
손아섭,7.25,42,4,삼성,82,42,33.9,1471,8.4,도루
손아섭,7.25,42,4,삼성,82,42,33.9,1471,8.4,도루
손아섭,7.25,42,4,삼성,82,42,33.9,1471,8.4,도루
손아섭,7.25,42,4,삼성,82,42,33.9,1471,8.4,도루
심우준,3.09,17,1,삼성,82,42,33.9,1471,8.4,도루
아두치,2.23,15,2,삼성,82,42,33.9,1471,8.4,도루
정근우,2.13,22,6,삼성,82,42,33.9,1471,8.4,도루
정근우,2.13,22,6,삼성,82,42,33.9,1471,8.4,도루
정근우,2.13,22,6,삼성,82,42,33.9,1471,8.4,도루
정근우,2.13,22,6,삼성,82,42,33.9,1471,8.4,실패
정근우,2.13,22,6,삼성,82,42,33.9,1471,8.4,도루
정근우,2.13,22,6,삼성,82,42,33.9,1471,8.4,도루
이종욱,2.09,15,3,삼성,82,42,33.9,1471,8.4,도루
이종욱,2.09,15,3,삼성,82,42,33.9,1471,8.4,도루
박민우,1.7,20,6,삼성,82,42,33.9,1471,8.4,도루
노수광,1.68,12,2,삼성,82,42,33.9,1471,8.4,도루
노수광,1.68,12,2,삼성,82,42,33.9,1471,8.4,도루
민병헌,1.45,9,2,삼성,82,42,33.9,1471,8.4,도루
김재환,1.17,8,2,삼성,82,42,33.9,1471,8.4,도루
테임즈,1.15,13,4,삼성,82,42,33.9,1471,8.4,도루
테임즈,1.15,13,4,삼성,82,42,33.9,1471,8.4,도루
이재율,1.11,8,1,삼성,82,42,33.9,1471,8.4,도루
문선재,1.11,5,0,삼성,82,42,33.9,1471,8.4,도루
송광민,1.08,3,0,삼성,82,42,33.9,1471,8.4,도루
유한준,0.84,4,1,삼성,82,42,33.9,1471,8.4,도루
유한준,0.84,4,1,삼성,82,42,33.9,1471,8.4,도루
김용의,0.73,19,7,삼성,82,42,33.9,1471,8.4,실패
김용의,0.73,19,7,삼성,82,42,33.9,1471,8.4,도루
김용의,0.73,19,7,삼성,82,42,33.9,1471,8.4,도루
정수빈,0.73,12,4,삼성,82,42,33.9,1471,8.4,도루
정수빈,0.73,12,4,삼성,82,42,33.9,1471,8.4,도루
대니돈,0.72,1,0,삼성,82,42,33.9,1471,8.4,도루
오재일,0.69,1,0,삼성,82,42,33.9,1471,8.4,도루
손아섭,7.25,42,4,한화,81,36,30.8,1316,8.9,도루
손아섭,7.25,42,4,한화,81,36,30.8,1316,8.9,실패
손아섭,7.25,42,4,한화,81,36,30.8,1316,8.9,도루
손아섭,7.25,42,4,한화,81,36,30.8,1316,8.9,실패
손아섭,7.25,42,4,한화,81,36,30.8,1316,8.9,도루
손아섭,7.25,42,4,한화,81,36,30.8,1316,8.9,도루
손아섭,7.25,42,4,한화,81,36,30.8,1316,8.9,실패
박해민,3.61,52,15,한화,81,36,30.8,1316,8.9,도루
박해민,3.61,52,15,한화,81,36,30.8,1316,8.9,도루
박해민,3.61,52,15,한화,81,36,30.8,1316,8.9,도루
박해민,3.61,52,15,한화,81,36,30.8,1316,8.9,실패
박해민,3.61,52,15,한화,81,36,30.8,1316,8.9,도루
박해민,3.61,52,15,한화,81,36,30.8,1316,8.9,도루
박해민,3.61,52,15,한화,81,36,30.8,1316,8.9,도루
박해민,3.61,52,15,한화,81,36,30.8,1316,8.9,도루
아두치,2.23,15,2,한화,81,36,30.8,1316,8.9,도루
아두치,2.23,15,2,한화,81,36,30.8,1316,8.9,도루
아두치,2.23,15,2,한화,81,36,30.8,1316,8.9,도루
아두치,2.23,15,2,한화,81,36,30.8,1316,8.9,도루
이종욱,2.09,15,3,한화,81,36,30.8,1316,8.9,도루
이종욱,2.09,15,3,한화,81,36,30.8,1316,8.9,실패
박민우,1.7,20,6,한화,81,36,30.8,1316,8.9,도루
박민우,1.7,20,6,한화,81,36,30.8,1316,8.9,도루
박민우,1.7,20,6,한화,81,36,30.8,1316,8.9,실패
박민우,1.7,20,6,한화,81,36,30.8,1316,8.9,도루
박민우,1.7,20,6,한화,81,36,30.8,1316,8.9,도루
노수광,1.68,12,2,한화,81,36,30.8,1316,8.9,도루
노수광,1.68,12,2,한화,81,36,30.8,1316,8.9,도루
노수광,1.68,12,2,한화,81,36,30.8,1316,8.9,도루
민병헌,1.45,9,2,한화,81,36,30.8,1316,8.9,도루
강민호,1.34,4,0,한화,81,36,30.8,1316,8.9,도루
김재환,1.17,8,2,한화,81,36,30.8,1316,8.9,실패
테임즈,1.15,13,4,한화,81,36,30.8,1316,8.9,도루
테임즈,1.15,13,4,한화,81,36,30.8,1316,8.9,도루
테임즈,1.15,13,4,한화,81,36,30.8,1316,8.9,도루
이재율,1.11,8,1,한화,81,36,30.8,1316,8.9,도루
이재율,1.11,8,1,한화,81,36,30.8,1316,8.9,도루
이재율,1.11,8,1,한화,81,36,30.8,1316,8.9,도루
유한준,0.84,4,1,한화,81,36,30.8,1316,8.9,도루
양의지,0.83,2,0,한화,81,36,30.8,1316,8.9,도루
윤정우,0.8,6,1,한화,81,36,30.8,1316,8.9,도루
윤정우,0.8,6,1,한화,81,36,30.8,1316,8.9,도루
정수빈,0.73,12,4,한화,81,36,30.8,1316,8.9,실패
이대형,2.95,23,4,KIA,49,37,43,1551,5.5,도루
이대형,2.95,23,4,KIA,49,37,43,1551,5.5,도루
이대형,2.95,23,4,KIA,49,37,43,1551,5.5,도루
이대형,2.95,23,4,KIA,49,37,43,1551,5.5,도루
박해민,2.72,40,12,KIA,49,37,43,1551,5.5,실패
박해민,2.72,40,12,KIA,49,37,43,1551,5.5,도루
박해민,2.72,40,12,KIA,49,37,43,1551,5.5,도루
박해민,2.72,40,12,KIA,49,37,43,1551,5.5,실패
박해민,2.72,40,12,KIA,49,37,43,1551,5.5,도루
박해민,2.72,40,12,KIA,49,37,43,1551,5.5,도루
박해민,2.72,40,12,KIA,49,37,43,1551,5.5,도루
박해민,2.72,40,12,KIA,49,37,43,1551,5.5,도루
나경민,2.65,20,3,KIA,49,37,43,1551,5.5,도루
박민우,2.14,11,1,KIA,49,37,43,1551,5.5,실패
박민우,2.14,11,1,KIA,49,37,43,1551,5.5,도루
박민우,2.14,11,1,KIA,49,37,43,1551,5.5,도루
박민우,2.14,11,1,KIA,49,37,43,1551,5.5,도루
손아섭,1.72,25,8,KIA,49,37,43,1551,5.5,도루
손아섭,1.72,25,8,KIA,49,37,43,1551,5.5,도루
손아섭,1.72,25,8,KIA,49,37,43,1551,5.5,도루
손아섭,1.72,25,8,KIA,49,37,43,1551,5.5,도루
손아섭,1.72,25,8,KIA,49,37,43,1551,5.5,도루
손아섭,1.72,25,8,KIA,49,37,43,1551,5.5,도루
손아섭,1.72,25,8,KIA,49,37,43,1551,5.5,도루
고종욱,1.58,16,4,KIA,49,37,43,1551,5.5,도루
고종욱,1.58,16,4,KIA,49,37,43,1551,5.5,도루
고종욱,1.58,16,4,KIA,49,37,43,1551,5.5,도루
고종욱,1.58,16,4,KIA,49,37,43,1551,5.5,도루
고종욱,1.58,16,4,KIA,49,37,43,1551,5.5,실패
고종욱,1.58,16,4,KIA,49,37,43,1551,5.5,도루
고종욱,1.58,16,4,KIA,49,37,43,1551,5.5,도루
고종욱,1.58,16,4,KIA,49,37,43,1551,5.5,도루
심우준,1.4,18,5,KIA,49,37,43,1551,5.5,도루
심우준,1.4,18,5,KIA,49,37,43,1551,5.5,도루
이재율,1.34,9,1,KIA,49,37,43,1551,5.5,도루
이재율,1.34,9,1,KIA,49,37,43,1551,5.5,도루
김재호,1.16,7,1,KIA,49,37,43,1551,5.5,도루
이종욱,1.12,9,2,KIA,49,37,43,1551,5.5,도루
이종욱,1.12,9,2,KIA,49,37,43,1551,5.5,도루
김재환,0.8,4,1,KIA,49,37,43,1551,5.5,도루
